ID,Datetime,Text
1311098854855434240,2020-09-30 00:21:40,"RT @JoseM206: Thank you, @GovInslee 

https://t.co/RiR6ZZI1IK"
1311098598558441472,2020-09-30 00:20:39,RT @mzungu56: @chrislhayes I wish there was a way to deny these people medical treatment when they become sick with Covid. I don’t think he…
1311098089764052994,2020-09-30 00:18:38,RT @SeanNyberg: @CBSNews This is the fall out from a US President who purposefully downplayed COVID-19 by lying to the American people and…
1311097883878330368,2020-09-30 00:17:49,@politvidchannel But requested no Covid death talk. 🤡
1311097797370732546,2020-09-30 00:17:28,not to be like this but i miss covid traffic 😩
1311097687475810305,2020-09-30 00:17:02,@jrbillin This is gonna take me back to the early covid press conferences/debacles.   Extra bottle of wine in the fridge.
1311097668005851136,2020-09-30 00:16:57,@NoahHetz There are different strands of COVID. Not all are COVID-19. And literal professionals recommend the flu shot (that has been a thing since long before the pandemic).
1311097656920272897,2020-09-30 00:16:55,"A Doctor Went to His Own Employer for a COVID-19 Antibody Test. It Cost $10,984 &amp; they paid it. He knows the test cost $8 to make. WTF?? #ProfitsOverPeople #SinglePayerHealthcare https://t.co/tJ2J7xFzYz"
1311097521637269504,2020-09-30 00:16:22,"@IdiotTracker @AlexBerenson ""more than 800 people in Florida have died of covid""

About half of those are from previous MONTHS.  But yeah, whatever you say.
https://t.co/tfc6l8OBtI"
1311097228484771840,2020-09-30 00:15:12,"Personalize #Covid with car window stick figures of how many  sick &amp; dead friends &amp; family. 
Me: ~8 sick, 1 death."
1311097008812367872,2020-09-30 00:14:20,"RT @TPCHD: On Sept. 29, we confirmed 52 new COVID-19 cases and 3 new deaths: 

➡️ A woman in her 70s from Central Pierce County. She had un…"
