ID,Datetime,Text
1310420901117083649,2020-09-28 03:27:43,@Flashingblu @iTibbi @anylaurie16 I just interned in pulmonary.  I don’t know about how covid effects it but 88 or below is when we put people on supplemental oxygen.
1310417817586397192,2020-09-28 03:15:28,RT @_natali09: People really out here going to jaripeos not giving a fuck about covid 🥴
1310401225909657602,2020-09-28 02:09:32,RT @_natali09: People really out here going to jaripeos not giving a fuck about covid 🥴
1310385419863732225,2020-09-28 01:06:44,RT @_natali09: People really out here going to jaripeos not giving a fuck about covid 🥴
1310382065158815744,2020-09-28 00:53:24,RT @_natali09: People really out here going to jaripeos not giving a fuck about covid 🥴
1310380891772874752,2020-09-28 00:48:44,People really out here going to jaripeos not giving a fuck about covid 🥴
1310376869368270848,2020-09-28 00:32:45,@Tony2k__ @KxnGary @dallascowboys I wish you get covid 😂
1310375367530565633,2020-09-28 00:26:47,@MommysRuleXFire @JoeBiden Trumps dalliances with Russia seem frequent and easily documented. Trump pulled out troops away from Kurdish allies to appease Turkish and Syrian interests and jeopardize U.S. military security goals in the Middle East. He’s promoting a Herd Immunity strategy for COVID-19...
1310353509477310464,2020-09-27 22:59:56,Join us in calling on Washington regulators to hold massive utility corporations accountable to people struggling during the COVID-19 crisis! https://t.co/9yvvzJ73kF @wecprotects
1310338917606940672,2020-09-27 22:01:57,"Interested in a job in #Wenatchee, WA? This could be a great fit: https://t.co/llmnciTbLL #Labor"
