ID,Datetime,Text
1311000849531846656,2020-09-29 17:52:14,"Join the Dollar Tree team! See our latest #Labor job openings, including ""F/T Gen. Warehouse Assoc. - Plus temp $2/hr COVID CARE pay (Walla Walla)"", via the link in our bio. #WallaWalla, WA"
1310999163547475969,2020-09-29 17:45:32,"@kevpluck @ed_hawkins I write about the deep ""how"" people know stuff.  And why it's easy for people to care about COVID (developmentally, limbic fear, short-term consequence) and hard for them to care about climate -- which is gonna really get us.
https://t.co/s1Cy3uKvFx"
1310996964339642368,2020-09-29 17:36:48,"@kevpluck And not that it should -- it's just that there's only so much oxygen in the media room.

And when you look at the impacts of COVID, they are dwarfed by AGW.  We need to get back to it."
1310994059788390400,2020-09-29 17:25:15,lol I don’t wanna go out to clubs during covid but I already drink too much so ayyy it’s me https://t.co/behbJoWiV9
1310991271138217984,2020-09-29 17:14:10,RT @WSU_CHRO: #WSU faculty and staff working in Whitman county ✔️Voluntary Asymptomatic COVID-19 testing is available starting today. More…
1310981661597655047,2020-09-29 16:35:59,"RT @CarsonCollege: With COVID-19 disrupting travel, #tourism, and events; what is the future of #hospitality? @WSUHospitality Asst. Directo…"
1310980966580510722,2020-09-29 16:33:13,"RT @IdahoPubRadio: .@uidaho and @WSUPullman have teamed up on a new public awareness campaign called “Two cities, two universities—one comm…"
1310977835230658561,2020-09-29 16:20:47,".@uidaho and @WSUPullman have teamed up on a new public awareness campaign called “Two cities, two universities—one community,” aimed at fighting the community spread of COVID-19. (WSU photo) https://t.co/9I3butM75R"
1310969720581926912,2020-09-29 15:48:32,RT @WSU_CHRO: #WSU faculty and staff working in Whitman county ✔️Voluntary Asymptomatic COVID-19 testing is available starting today. More…
1310969204745486336,2020-09-29 15:46:29,RT @WSU_CHRO: #WSU faculty and staff working in Whitman county ✔️Voluntary Asymptomatic COVID-19 testing is available starting today. More…
1310965663192604673,2020-09-29 15:32:25,"I got randomly selected for surveillance covid testing at my workplace
and I am going to be a good citizen and do it
and I know we're lucky to even have access to surveillance testing
but also I DO NOT WANT A SWAB SHOVED UP MY NOSE AGAIN
😭😭😭"
1310961389029203970,2020-09-29 15:15:26,RT @WhitmanCoWatch: Employees with WSU’s Cougar Health Services say university officials failed to adequately prepare for the return of tho…
1310952342464933902,2020-09-29 14:39:29,#WSU faculty and staff working in Whitman county ✔️Voluntary Asymptomatic COVID-19 testing is available starting today. More information: https://t.co/tCsHxMzf8t  😷
1310951950096138242,2020-09-29 14:37:55,RT @WSUPullman: .@WANationalGuard asymptomatic #COVID19 testing opens tomorrow for #WSU staff/faculty working in Whitman County. Visit http…
1310950107173605377,2020-09-29 14:30:36,RT @WhitmanCoWatch: Employees with WSU’s Cougar Health Services say university officials failed to adequately prepare for the return of tho…
1310948216561688578,2020-09-29 14:23:05,Come on people we have to get this covid shit under control!!! College kids say its no big deal if they get it. Its not but then you infect other people and thats not fucking OK!!!
